Counter	Image	Merger	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	C	A	S	Sersic n	A_s
22	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	2	1	0	0	0.618877696263955	-1.5690319374363468	2.9786360413337793	0.09409311857932633	0.024685420989864388	0.774	0.37551685574853827
23	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	2	1	0	0	0.5977848987910751	-1.6910340790231364	2.9911710913263976	0.05229067804432838	0.019106983987835842	0.6832	0.2934804604171347
24	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_200.fits	1	1.96	2	1	0	0	0.5186083104778432	-1.7480532435471596	3.244447628610641	-0.036762293635977175	0.018340137089265747	0.8184	0.1836049454887785
25	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	2	1	0	0	0.48416407245643506	-1.7681206298740468	3.16878272541019	-0.057896610351661756	0.009465882086824954	0.8416	0.13471754815192302
26	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_400.fits	1	3.91	2	1	0	0	0.5173784645015356	-1.8446924343223972	3.2250699012173993	-0.06816091631484257	0.0031758957402360627	0.9233	0.09907137276116264
27	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_410.fits	1	4.01	2	1	0	0	0.5219765352725552	-1.836697888343722	3.318783103294076	-0.06531505114339636	0.007164189483896636	0.9257	0.1378413442283683
28	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_420.fits	1	4.11	2	1	0	0	0.5468582877649149	-1.8195722366707572	3.4396675210232743	-0.043985780293790355	0.01697467713936802	0.9444	0.31767919238434167
29	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_600.fits	1	5.85	2	1	0	0	0.5611099796923864	-2.0232051160510798	3.3599082485050324	-0.03903757228269888	0.00019657821584443232	1.4169	0.3059185543366123
30	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_640.fits	1	6.24	2	1	0	0	0.5091049261344819	-1.9316894174850956	3.3527333169206273	-0.08013066375580508	-0.01139783630226921	1.4828	0.26619783991213264
31	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_700.fits	1	6.83	2	1	0	0	0.5423830847535468	-2.0048919227283135	3.470608837953881	-0.10313164735456531	-0.025274045441924277	1.697	0.23960255493982957
32	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_800.fits	1	7.8	2	1	0	0	0.5416656698144273	-1.9991063403743976	3.385763704280695	-0.11568751369346991	-0.009675076962199842	1.6217	0.32384574426886004
33	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_840.fits	1	8.19	2	1	0	0	0.5328214258674101	-1.875785797254045	3.417520179861886	-0.009084973069318821	-0.0026762250321664413	1.5693	0.34927869079438684
34	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_900.fits	1	8.78	2	1	0	0	0.5372147363244233	-1.998054650938985	3.3937524288583996	-0.06536227806098417	-0.006074317165012392	1.6255	0.227600130575274
35	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_940.fits	1	9.17	2	1	0	0	0.5278608225033422	-1.9972720771960792	3.5482569216707165	-0.10917978356304617	-0.09160572407991369	1.7863	0.37628791074052337
36	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_980.fits	1	9.56	2	1	0	0	0.5276603415452183	-2.0903715027639453	3.4537284451328687	-0.17008219993460574	-0.08204231802624348	1.8384	0.25045307360494207
37	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1020.fits	1	9.95	2	1	0	0	0.5344508961428354	-2.088563038999688	3.4363447951239756	-0.12611870524333255	-0.019300164188509314	1.8488	0.16036558414762617
38	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1080.fits	1	10.54	2	1	0	0	0.5361946498117135	-2.0926335777408287	3.527287810113255	-0.14876411664952002	-0.041003429598929414	1.8406	0.09578041370577964
39	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1100.fits	1	10.74	2	1	0	0	0.531778122704265	-2.094653458489984	3.5390383510065133	-0.12101322201493563	-0.035777982143029415	1.7868	0.10153555283355743
40	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1140.fits	1	11.13	2	1	0	0	0.5090588997255787	-2.0909594700494107	3.5215810790668893	-0.14135873511117528	-0.0207570696568527	1.8969	0.13529291500374946
41	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1155.fits	1	12.13	2	1	0	0	0.5286552458810799	-2.0802493521127676	3.486786517467349	-0.14408649181923744	-0.05708675148981291	1.8148	0.1170221922844169
42	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	3	1	0	0	0.5277545405865456	-1.9081422022845134	3.023869178076613	-0.04197241621146391	-0.0033963436621168483	1.3736	0.06136420635600853
43	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	3	1	0	0	0.5678519348692341	-1.8175016870198828	3.0617564025909627	0.06883830820777763	0.01686476930142791	1.3185	0.24483575071566238
44	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	3	1	0	0	0.4803373986036285	-1.798443704113705	2.6617982363201027	0.059659971903388946	0.0313558481506749	1.0353	0.3519057789086183
45	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	3	1	0	0	0.49511283810778517	-1.8597968433576662	2.8601926891832807	0.014526747541255984	0.02929957952483152	1.1612	0.09334819354273326
46	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_200.fits	1	1.96	3	1	0	0	0.5230958947044775	-1.8707199494553974	2.913256402796132	0.031307924925558867	0.009723662417127483	1.2775	0.1774917091677394
47	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	3	1	0	0	0.49905104708185816	-1.9120762521423587	2.9639984160980406	-0.0297333296930118	0.003053805094373078	1.3889	0.14311178981751504
48	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_400.fits	1	3.91	3	1	0	0	0.49482884029696217	-1.9162974960540085	2.99150393119809	-0.03386348588079213	-0.005082495665079152	1.5543	0.2197586537212373
49	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_410.fits	1	4.01	3	1	0	0	0.5088277048638282	-1.9371083340022832	3.0018926166237705	-0.08292581879642677	-0.018231480138362528	1.554	0.131323687833255
50	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_420.fits	1	4.11	3	1	0	0	0.5145404565115592	-1.6592811222077921	2.9285817377690075	-0.035782004584055074	-0.0031067538628348807	1.4593	0.1266588552960218
51	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_840.fits	1	8.19	3	2	6.554132523750878	24.865660513079316	0.5294277835912199	-2.024068486967021	3.3859939035824507	-0.05281626685325169	-0.027966945069085567	1.8691	0.17558321628793586
52	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	4	1	0	0	0.5328943753245654	-1.9285072924068856	3.0132423205309196	-0.0369713272632686	-0.011624674027081162	1.4248	0.06144632650546922
53	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	4	1	0	0	0.48741544423699756	-1.882552530767488	2.875773437539885	-0.010584730201099454	0.005761231105811206	1.2953	0.07528182840824793
54	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	4	1	0	0	0.49749728056093034	-1.8086076935904913	2.9604191215272904	0.04190620533634738	0.043393873417996755	1.086	0.3478874817009998
55	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	4	1	0	0	0.5024399881968552	-1.8417804353726581	2.7208482985903575	0.015401415903549901	0.027627143665755246	1.2106	0.09630907924498727
56	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_200.fits	1	1.96	4	1	0	0	0.5362311379545671	-1.905686214420299	2.969785117725574	0.03645567599834025	-0.009423196745119258	1.3888	0.14768093087188275
57	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	4	1	0	0	0.5052917300779883	-1.909201739102203	2.92320547593153	-0.046972593687407097	-0.01150165311654416	1.4897	0.15263374913428898
58	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_400.fits	1	3.91	4	1	0	0	0.505507812449873	-1.9411501081679354	2.9490844535659937	-0.03674997534555424	-0.039765508426237335	1.7234	0.18852845034616364
59	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_410.fits	1	4.01	4	1	0	0	0.5180077551610347	-1.9714139478400885	2.963595801527595	-0.08009385149783438	-0.0910038126264572	1.7433	0.09420316509316613
60	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_420.fits	1	4.11	4	2	5.189888899099874	34.321005274229556	0.4892115834359806	-1.750001411224938	2.823715485167288	-0.02667868140634471	-0.02449049150166236	1.7096	0.18743145275722292
61	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	5	1	0	0	0.5168921967154102	-1.894747450887866	2.998445523443563	-0.06104584071711424	-0.003820213242281943	1.2974	0.06799288183783976
62	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	5	1	0	0	0.46732306160355913	-1.8541165962763748	2.833526976371586	-0.03809147873715267	0.0032825829871853834	1.1459	0.054848256949667336
63	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	5	1	0	0	0.5195532325839666	-1.7422772147155192	2.7970615943181842	0.023008492035109285	0.031771544154877394	0.9329	0.3156610920286874
64	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	5	1	0	0	0.500410445456528	-1.7844626215464163	2.698588732172746	0.02606367717582978	0.015809338365454808	1.0413	0.12675273345604823
65	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_200.fits	1	1.96	5	1	0	0	0.5033248639927071	-1.8470126032207974	2.965460450088396	0.01703111418063564	0.004294567524918573	1.1723	0.10642631545229315
66	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	5	1	0	0	0.479932461172001	-1.8581368309742303	2.889540934671675	0.00582977348157353	7.974630800165727e-05	1.2178	0.15744790779634554
67	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_400.fits	1	3.91	5	1	0	0	0.4880234993824191	-1.9152523148864722	2.9763632137429785	-0.04638011059022185	-0.0023777678429899593	1.3536	0.15089320149920582
68	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_410.fits	1	4.01	5	1	0	0	0.5030650904002228	-1.924875894489542	2.9861605765558035	-0.07425270576734558	-0.0036543109808101324	1.3431	0.08798256044611814
69	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_420.fits	1	4.11	5	1	0	0	0.5294624276264133	-1.7741079345150605	3.041285890425067	0.0005700410807595813	-0.017658343890256358	1.4229	0.281450471185747
70	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_600.fits	1	5.85	5	1	0	0	0.5231911478426281	-1.994349530196941	3.39926211202712	-0.07861138711856293	-0.038973621409134455	1.675	0.29266015596720774
71	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_640.fits	1	6.24	5	1	0	0	0.52377423136287	-1.9712738415707196	3.23245443399034	-0.08072169762654999	-0.024944339606858525	1.6918	0.19817250187328903
72	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_800.fits	1	7.8	5	1	0	0	0.5373598106141919	-1.951003448396809	3.2818598786324342	-0.07576249059981537	-0.0671778809227841	1.7967	0.3204210047894841
73	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_840.fits	1	8.19	5	1	0	0	0.5151229881850476	-1.9073809355905127	3.2857018861174487	-0.1002311104340992	-0.026335161538677963	1.7822	0.2335668205312289
74	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1020.fits	1	9.95	5	1	0	0	0.5109436066209353	-2.107384561511651	3.463662675276453	-0.20211623590622857	-0.11905720724530097	2.1015	0.09136952814211156
75	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1140.fits	1	11.13	5	1	0	0	0.5186825048250241	-2.119564800739667	3.4995997615592653	-0.14471891729053776	-0.10128112443668351	2.0522	0.15821785565101573
76	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_1155.fits	1	12.13	5	1	0	0	0.5105817360838801	-2.091321341116453	3.443597228337292	-0.12331618354744471	-0.18286013139803636	1.9939	0.11523043356384159
77	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_005.fits	1	0.05	6	1	0	0	0.5925813276456126	-1.7119865321856764	3.414275826356901	-0.049914917015053496	0.037453658780916124	0.6384	0.09547783385370776
78	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	6	1	0	0	0.4914541341495801	-1.2935300138018473	2.7095164346132563	0.0958997863069813	0.023306296288299076	0.5884	0.3284213928344223
79	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	6	1	0	0	0.5460568920636857	-1.601509318914887	3.1481037158777943	-0.02829004035959147	0.03217632397558197	0.6209	0.3386545053998094
80	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_200.fits	1	1.96	6	1	0	0	0.5858115456460984	-1.7527085094242945	3.4938939779291367	-0.061116835760310156	0.04754231752048645	0.7395	0.10324620305608703
81	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_300.fits	1	2.93	6	1	0	0	0.5621436944102803	-1.736793288054927	3.47839255472902	-0.06694690356924303	0.033293631128807066	0.7449	0.16322903126788146
82	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_400.fits	1	3.91	6	1	0	0	0.5470283524335566	-1.7375465313967768	3.464545260668376	-0.09781923781291853	0.025734318528916805	0.8414	0.0991429484857604
83	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin_early_cen1/broadband_410.fits	1	4.01	6	1	0	0	0.5655041346689073	-1.81171444871679	3.436020889125059	-0.04523527789615178	0.03143784434510725	0.8262	0.09777594255047546
84	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_600.fits	1	5.85	6	1	0	0	0.5465133105417003	-1.911977431595561	3.430894181930737	-0.06904021240094499	-0.0019486196435157448	1.2248	0.21426978706111152
85	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_640.fits	1	6.24	6	1	0	0	0.5291034236084772	-1.9909721890844316	3.5068724703825325	-0.09679632150884876	0.005757385410942435	1.281	0.2060930622324472
86	q0.1_fg0.3_BT0.2_allrx10_sunruns/hires_kin/broadband_700.fits	1	6.83	6	1	0	0	0.5380999557812501	-1.892289146555593	3.41095359362594	-0.05173773806230266	0.0017467812254824656	1.3855	0.19917000911700283
